JUDGE,BLACK_RTD_TEMP_GLASS_START,BLACK_RTD_TEMP_GLASS_END,BLACK_RTD_TEMP_WALL_START,BLACK_RTD_TEMP_WALL_MAX,BLACK_RTD_PRES_START,BLACK_RTD_PRES_END,BLACK_RTD_TEMP_GLASS_OUT,BLACK_RTD_TEMP_HOOD_START,BLACK_RTD_TEMP_HOOD_MAX,AG_RTD_TEMP_GLASS_START,AG_RTD_TEMP_GLASS_END,AG_RTD_TEMP_WALL_START,AG_RTD_TEMP_WALL_MAX,AG_RTD_PRES_START,AG_RTD_PRES_END,AG_RTD_TEMP_GLASS_OUT,AG_RTD_TEMP_HOOD_START,AG_RTD_TEMP_HOOD_MAX,AG_EXPOSURE_TEMP_MASK,BUS_DEVELOP_TEMP_OVEN1,BUS_DEVELOP_TEMP_OVEN2,BUS_DEVELOP_TEMP_OVEN3,BUS_DEVELOP_TEMP_TANK1,BUS_DEVELOP_TEMP_TANK2,BUS_DEVELOP_TEMP_TANK3,BUS_DEVELOP_PRES2,BUS_DEVELOP_PRES3,BUS_FIRE_TEMP_KEEP_CH01,BUS_FIRE_TEMP_KEEP_CH02,BUS_FIRE_TEMP_KEEP_CH03,BUS_FIRE_TEMP_ANEAL_CH01,BUS_FIRE_TEMP_ANEAL_CH02,BUS_FIRE_TEMP_ANEAL_CH03
양품,44.7,105.4,90.0,115.0,182.1,197.1,58.7,95.0,97.0,46.0,139.0,77.0,102.0,359.0,360.0,42.5,93.0,94.0,23.704,59.775,63.293,62.74,23.5,31.4,34.9,2.026,2.007,566.0,582.0,598.0,573.0,541.0,518.0
양품,45.3,105.5,90.7,116.1,216.1,155.3,58.5,94.7,97.0,47.9,139.0,80.0,102.0,316.8,353.5,43.5,93.0,93.0,23.579,60.744,61.755,62.85,23.2,31.2,34.6,2.03,1.996,572.0,583.0,600.0,571.0,541.0,519.0
명점,45.3,106.6,90.4,116.0,175.8,126.4,59.6,95.0,97.0,46.8,139.0,79.8,101.3,381.3,363.7,49.0,92.8,93.0,23.568,61.054,61.682,62.512,23.321,31.363,35.057,2.03,2.01,564.0,579.0,596.0,573.0,541.0,518.0
양품,44.2,102.7,89.0,114.8,210.1,128.6,58.4,93.0,95.6,45.3,138.0,77.0,101.0,319.4,393.4,46.0,92.0,92.0,23.433,61.3,62.343,64.8,23.5,31.336,34.653,2.032,2.061,565.0,581.0,597.0,574.0,531.0,509.0
양품,43.8,104.1,88.7,114.4,208.9,127.9,60.6,91.4,94.1,46.0,138.0,78.1,102.0,349.9,373.4,44.8,92.0,93.0,23.47,61.921,65.086,63.791,23.5,31.4,34.9,2.025,2.004,572.0,583.0,600.0,576.0,538.0,520.0
양품,44.2,111.0,89.2,115.4,224.4,173.5,57.5,94.4,96.6,46.0,138.0,78.0,102.0,378.8,377.6,41.5,93.0,93.0,23.665,60.546,61.099,61.099,23.377,30.363,32.097,2.025,2.031,571.0,583.0,598.0,575.0,543.0,520.0
양품,41.5,104.5,88.0,114.1,170.1,181.2,58.6,93.5,96.5,44.1,138.0,83.8,103.8,338.6,383.3,41.9,104.0,105.0,23.239,62.378,64.872,64.623,23.5,30.8,35.3,2.03,1.995,571.0,586.0,602.0,575.0,540.0,518.0
양품,43.6,104.6,88.4,114.6,205.8,186.0,59.2,94.0,97.2,45.0,138.0,77.0,100.0,291.8,444.8,45.8,93.0,94.0,23.318,59.754,61.179,59.951,23.435,30.8,35.3,2.039,1.998,574.0,585.0,601.0,569.0,542.0,518.0
양품,44.2,110.0,89.8,115.0,160.1,160.0,59.2,94.6,96.6,45.1,138.0,78.0,102.0,347.8,366.1,40.8,92.0,92.9,23.402,61.055,60.39,62.422,23.5,31.4,34.9,2.022,1.998,576.0,586.0,602.0,571.0,542.0,518.0
양품,44.8,117.1,88.8,114.8,184.5,185.4,59.6,93.6,95.8,47.0,139.0,79.0,103.0,381.6,346.2,46.3,93.0,93.0,23.67,60.281,61.793,63.8,23.486,31.4,34.9,2.032,2.003,569.0,584.0,601.0,575.0,542.0,518.0
양품,43.5,106.4,89.0,114.7,188.9,131.7,59.5,90.8,93.1,44.2,138.0,77.1,101.9,350.2,382.6,44.6,92.0,92.0,23.384,61.517,62.81,64.132,23.5,30.901,33.506,2.026,2.062,576.0,587.0,603.0,576.0,540.0,516.0
양품,44.4,114.5,90.0,115.6,223.0,189.1,59.6,95.0,98.8,46.0,138.0,77.8,101.2,404.6,347.3,44.5,94.0,94.0,23.639,62.32,62.17,66.906,23.5,30.658,33.798,2.029,2.06,572.0,583.0,600.0,575.0,541.0,519.0
양품,43.6,114.6,88.4,114.7,169.8,190.2,58.3,93.3,95.7,46.9,139.0,77.9,100.2,345.8,402.4,45.3,92.0,92.1,23.651,59.931,61.1,62.554,23.355,31.078,34.478,2.025,2.043,569.0,580.0,596.0,571.0,538.0,519.0
양품,44.0,109.9,90.0,114.0,192.9,140.2,57.0,90.0,95.0,46.0,138.0,76.0,101.0,329.0,371.0,38.5,93.0,94.0,23.392,60.328,60.328,62.9,23.199,31.2,34.6,2.027,2.0,572.0,583.0,599.0,575.0,541.0,519.0
양품,44.2,106.5,89.4,114.4,238.5,166.2,59.1,93.0,95.6,47.9,138.0,77.0,101.9,374.3,381.0,44.7,92.0,92.1,23.467,60.708,60.2,62.503,23.482,30.706,34.457,2.028,2.056,568.0,584.0,599.0,572.0,540.0,517.0
양품,44.8,112.4,88.7,115.0,207.1,160.7,57.9,93.6,96.0,46.1,138.0,77.1,101.9,322.3,360.1,44.6,93.0,93.9,23.671,60.8,60.554,60.77,23.5,30.735,34.737,2.027,2.06,565.0,582.0,598.0,574.0,536.0,514.0
양품,45.1,104.7,88.8,114.8,219.6,161.1,58.5,93.5,96.0,45.9,138.0,78.9,102.2,378.0,397.6,46.8,92.0,92.9,23.461,60.046,61.62,61.004,23.5,30.733,34.852,2.027,2.057,574.0,585.0,601.0,573.0,533.0,517.0
양품,46.0,102.8,89.0,114.7,165.9,144.5,58.6,93.0,96.0,45.9,138.0,78.1,102.0,397.6,361.1,47.1,93.0,93.0,23.614,60.854,60.016,61.429,23.419,30.891,33.3,2.029,2.026,573.0,584.0,602.0,571.0,542.0,519.0
양품,45.1,104.6,89.0,115.3,190.3,131.4,58.7,92.1,95.1,46.0,139.0,78.1,102.1,307.4,402.7,44.7,93.0,93.0,23.602,61.509,60.519,60.859,23.419,30.534,32.2,2.031,2.043,573.0,584.0,601.0,573.0,543.0,520.0
양품,44.3,99.9,89.6,114.4,178.6,126.8,57.8,93.0,96.5,45.0,138.0,77.0,103.0,342.3,334.5,44.6,92.0,92.0,23.64,59.931,60.55,61.239,23.5,31.198,34.226,2.024,2.052,573.0,584.0,601.0,573.0,543.0,520.0
양품,41.9,102.3,89.5,114.0,230.3,181.6,59.4,95.0,98.3,44.0,138.0,78.0,103.0,323.0,436.0,39.5,92.0,93.0,23.4,60.912,61.535,60.233,23.4,31.34,34.773,2.022,2.061,569.0,582.0,599.0,574.0,544.0,520.0
명점,44.2,111.0,89.0,115.0,208.4,156.2,58.6,93.6,96.2,46.0,138.0,77.8,101.8,329.0,346.4,48.4,92.0,92.0,23.654,60.878,61.14,64.159,23.398,30.9,34.3,2.028,2.016,567.0,583.0,599.0,573.0,538.0,519.0
양품,45.7,104.2,89.6,115.4,175.9,165.5,58.6,95.0,97.8,45.9,139.0,78.0,101.9,319.4,368.5,39.7,93.0,93.1,23.772,59.797,62.183,60.831,23.5,31.4,34.9,2.025,2.0,572.0,583.0,600.0,572.0,542.0,519.0
양품,44.2,103.6,88.6,115.6,213.9,172.4,58.6,93.6,97.6,45.0,138.0,77.9,102.0,356.1,381.8,41.8,93.0,93.9,23.608,59.913,60.6,62.875,23.4,30.848,34.367,2.03,2.067,575.0,586.0,603.0,574.0,534.0,511.0
양품,44.4,113.5,90.4,115.0,197.6,189.4,59.4,93.5,95.9,46.0,139.0,80.0,102.0,313.9,379.2,43.0,94.0,94.0,23.58,61.741,64.108,62.855,23.112,31.0,32.3,2.029,1.999,573.0,584.0,599.0,572.0,542.0,520.0
양품,44.2,101.8,89.4,115.0,187.3,178.2,59.6,93.0,96.0,45.8,138.0,77.3,102.8,319.6,414.4,45.4,93.0,93.0,23.407,60.02,63.195,63.4,23.5,31.4,34.9,2.022,2.0,575.0,586.0,602.0,573.0,541.0,521.0
양품,44.8,102.7,88.0,115.4,170.6,185.3,58.3,93.0,95.6,45.8,139.0,78.2,102.2,338.2,404.2,46.3,92.0,93.0,23.484,60.764,63.712,62.755,23.404,30.527,32.091,2.026,2.084,572.0,583.0,599.0,573.0,540.0,520.0
양품,44.5,107.1,89.7,114.8,125.1,175.7,58.4,95.0,97.3,46.0,139.0,78.0,102.0,353.0,356.0,42.1,94.0,95.0,23.376,59.771,60.8,61.769,23.401,31.064,34.49,2.033,2.066,573.0,584.0,601.0,574.0,542.0,520.0
양품,45.5,104.6,89.0,115.0,172.7,142.2,58.0,93.0,96.8,46.0,138.0,78.0,102.8,371.5,359.6,44.6,92.0,93.0,23.39,60.46,60.0,60.114,23.5,31.4,34.9,2.03,2.0,572.0,583.0,599.0,571.0,538.0,519.0
양품,44.0,103.6,89.4,114.3,195.4,188.0,59.3,93.0,95.4,46.5,138.0,77.5,102.1,358.9,393.8,44.6,92.0,92.5,23.635,60.329,60.618,63.309,23.393,31.182,33.957,2.028,2.055,570.0,581.0,597.0,573.0,539.0,519.0
양품,44.4,104.5,88.8,114.8,239.7,158.1,58.5,93.4,95.8,46.5,137.0,77.1,100.9,334.5,415.7,43.3,92.0,92.5,23.458,59.792,62.374,60.257,23.497,30.813,34.172,2.028,2.053,566.0,583.0,599.0,577.0,540.0,520.0
양품,44.7,107.1,89.5,115.5,187.8,198.4,58.6,94.6,96.8,46.0,138.0,78.9,102.0,337.8,389.3,45.6,93.0,94.0,23.7,60.796,60.6,63.7,23.5,30.732,34.378,2.028,2.064,565.0,582.0,598.0,576.0,539.0,516.0
양품,45.3,103.9,90.0,115.0,190.2,116.5,59.6,95.0,98.1,46.9,139.0,79.0,103.0,371.3,376.7,44.0,95.0,96.0,23.432,60.1,65.004,65.096,23.1,31.0,32.3,2.029,1.998,560.0,577.0,593.0,574.0,541.0,518.0
양품,44.3,104.3,89.4,114.7,187.6,148.5,59.1,94.0,96.7,45.5,137.0,78.0,102.5,368.0,359.5,42.6,92.0,93.0,23.732,59.795,60.727,62.978,23.505,31.4,34.9,2.03,2.034,569.0,584.0,601.0,578.0,540.0,517.0
양품,44.2,109.1,90.5,115.9,227.1,137.3,59.3,94.6,97.8,46.0,138.0,77.1,102.9,345.0,378.6,46.4,92.1,93.0,23.5,60.207,60.807,60.707,23.433,31.4,34.9,2.029,1.994,574.0,585.0,602.0,571.0,543.0,519.0
양품,45.2,116.5,88.4,115.0,184.3,181.6,58.9,93.6,96.0,46.2,138.0,78.8,103.0,347.4,372.8,47.0,91.0,92.0,23.416,61.811,64.418,63.986,23.382,30.975,33.679,2.03,2.046,561.0,577.0,593.0,572.0,541.0,518.0
양품,44.6,114.3,88.0,114.0,160.1,221.2,58.7,93.0,95.0,46.0,139.0,78.0,102.9,371.3,336.2,43.7,92.0,93.0,23.446,60.5,63.1,62.706,23.492,31.4,34.9,2.028,2.0,571.0,582.0,600.0,571.0,540.0,518.0
양품,44.3,105.2,88.7,114.5,214.5,175.5,58.5,93.3,96.1,46.0,138.0,77.9,101.0,382.8,369.1,45.3,92.9,93.0,23.397,60.086,63.554,64.056,23.362,31.058,34.033,2.03,2.054,562.0,578.0,593.0,575.0,539.0,519.0
양품,43.6,107.1,88.8,116.0,226.6,167.2,58.2,94.8,97.4,46.1,139.0,77.8,101.0,399.5,376.4,44.4,92.0,92.0,23.428,59.88,62.508,62.6,23.391,31.09,33.652,2.03,2.066,567.0,583.0,599.0,573.0,541.0,517.0
양품,46.0,103.0,90.3,116.0,170.0,143.4,59.0,95.0,97.9,46.0,139.0,80.0,102.0,307.0,422.0,46.5,92.0,93.0,23.472,60.308,61.196,61.2,23.364,31.015,34.6,2.031,1.995,558.0,574.0,589.0,574.0,541.0,519.0
양품,44.7,102.8,89.3,114.6,187.5,138.2,58.9,93.5,96.1,45.0,138.1,79.0,102.0,389.0,349.0,41.9,92.0,93.0,23.5,60.001,60.658,64.122,23.508,31.4,34.9,2.028,2.017,573.0,584.0,601.0,572.0,543.0,519.0
양품,42.5,106.0,88.4,114.8,213.2,190.2,58.5,95.2,97.6,44.8,138.0,76.8,101.8,334.3,376.9,45.2,99.8,100.7,23.273,61.5,62.605,60.552,23.5,30.8,35.3,2.028,2.009,573.0,584.0,601.0,575.0,544.0,519.0
양품,42.1,97.3,85.5,113.7,219.9,122.2,59.0,88.5,91.5,45.0,135.0,78.0,102.0,302.0,428.0,36.6,96.0,96.0,23.6,59.705,63.0,61.333,23.306,30.686,33.033,2.026,2.071,559.0,574.0,590.0,572.0,536.0,518.0
명점,42.0,109.6,89.4,114.6,224.1,184.7,58.7,94.0,97.0,44.0,138.0,78.1,100.5,334.6,366.6,45.6,96.9,96.9,23.361,60.614,60.967,60.895,23.427,30.913,33.288,2.03,2.045,566.0,582.0,598.0,573.0,542.0,519.0
양품,44.8,103.4,88.2,115.4,235.5,168.8,58.3,93.2,95.8,46.0,138.0,76.1,102.8,381.6,383.0,44.1,91.0,92.0,23.659,59.9,61.0,59.853,23.4,31.1,34.317,2.035,2.059,562.0,578.0,594.0,575.0,540.0,518.0
양품,44.7,100.7,89.6,114.6,176.8,106.0,57.6,92.8,95.9,45.1,138.0,77.9,101.1,397.8,336.9,43.3,92.0,93.0,23.766,61.941,63.716,63.109,23.5,31.343,34.726,2.023,2.056,570.0,584.0,600.0,573.0,544.0,519.0
양품,44.8,105.0,89.1,114.2,195.8,177.5,59.7,94.0,96.0,45.2,138.0,77.0,101.8,336.6,410.8,46.3,92.0,92.8,23.641,61.431,60.54,62.536,23.371,30.792,32.256,2.034,2.06,562.0,578.0,593.0,576.0,539.0,519.0
양품,44.2,113.1,88.4,115.3,220.2,160.0,59.5,93.3,96.3,46.0,138.0,77.2,102.9,390.1,326.9,43.7,92.0,92.1,23.665,60.5,61.94,60.309,23.4,31.2,34.172,2.03,2.056,562.0,579.0,594.0,572.0,537.0,518.0
양품,46.0,117.1,90.4,116.0,197.8,123.3,58.4,94.0,97.0,46.0,138.0,78.0,103.0,326.0,359.0,42.5,94.0,94.0,23.455,59.9,61.051,60.0,23.139,30.765,33.667,2.03,2.051,564.0,581.0,596.0,575.0,540.0,517.0
양품,44.8,101.9,89.0,114.4,195.4,129.1,58.0,92.6,95.2,46.0,138.0,78.8,102.0,313.3,408.3,44.8,93.0,93.1,23.405,60.75,61.492,62.299,23.444,31.4,34.9,2.038,1.999,567.0,583.0,598.0,572.0,542.0,518.0
양품,44.0,112.5,89.2,115.6,244.5,185.8,58.6,93.4,96.6,46.4,138.0,77.4,101.4,275.8,440.2,44.9,92.0,92.4,23.629,61.054,59.959,63.079,23.4,30.913,33.03,2.026,2.058,563.0,579.0,594.0,572.0,542.0,518.0
양품,44.4,105.8,90.7,115.3,234.8,127.2,59.7,95.0,98.3,46.0,139.0,79.9,102.2,383.5,440.1,46.8,94.9,94.9,23.599,60.834,60.914,60.901,23.1,31.0,32.3,2.027,1.999,561.0,577.0,593.0,572.0,541.0,519.0
양품,44.5,113.2,89.7,115.1,211.1,124.7,59.2,93.2,96.0,46.0,138.0,76.0,100.0,359.0,366.0,44.7,90.0,91.0,23.409,60.875,60.16,63.1,23.509,31.4,34.9,2.025,2.011,572.0,583.0,600.0,570.0,542.0,519.0
양품,44.0,101.6,88.5,114.4,201.7,178.4,59.0,93.8,96.7,46.0,139.0,78.0,101.0,348.4,376.7,47.3,92.1,93.0,23.355,60.2,60.176,61.472,23.4,30.8,35.3,2.026,1.997,568.0,583.0,600.0,574.0,541.0,517.0
양품,41.9,102.3,89.5,114.0,230.3,181.6,59.4,95.0,98.3,44.0,138.0,78.0,103.0,323.0,436.0,39.2,92.0,93.0,23.4,60.912,61.535,60.233,23.4,31.34,34.773,2.022,2.061,569.0,582.0,599.0,574.0,544.0,520.0
양품,43.6,112.9,88.6,114.8,190.6,170.4,58.8,93.0,95.2,47.0,139.0,78.0,101.1,380.3,346.8,45.8,92.0,92.9,23.551,60.146,59.961,60.883,23.417,30.688,33.603,2.027,2.053,572.0,583.0,599.0,569.0,542.0,519.0
양품,44.2,108.8,88.6,115.2,207.4,144.6,58.9,93.6,95.6,44.0,138.0,77.2,102.6,357.2,336.1,46.2,92.0,92.0,23.712,61.3,62.3,66.287,23.5,31.109,33.617,2.03,2.06,565.0,582.0,597.0,573.0,538.0,519.0
양품,44.3,107.9,91.0,115.6,192.7,143.4,58.1,95.0,97.7,46.1,139.0,79.0,104.0,393.4,432.0,43.2,94.0,94.0,23.564,60.342,60.097,63.072,23.1,31.0,32.3,2.029,1.997,570.0,581.0,596.0,575.0,542.0,519.0
양품,45.0,103.8,88.2,114.4,177.6,167.0,58.5,93.6,95.8,44.2,138.0,77.0,101.4,299.8,379.6,43.2,92.0,92.0,23.601,60.962,60.144,60.44,23.471,31.299,35.138,2.03,2.066,576.0,587.0,603.0,572.0,538.0,515.0
양품,43.8,107.6,89.2,115.0,226.0,169.5,59.0,93.4,95.9,46.6,138.0,77.6,100.8,362.3,391.7,42.2,92.0,92.0,23.613,60.202,63.496,61.152,23.5,30.806,33.95,2.027,2.052,572.0,583.0,601.0,571.0,541.0,518.0
양품,41.0,107.8,88.5,114.0,234.9,173.5,60.0,94.0,96.0,44.5,138.0,80.2,102.2,327.8,401.8,44.6,96.4,97.5,23.3,59.62,60.429,62.428,23.402,31.046,34.884,2.022,2.061,570.0,582.0,600.0,572.0,543.0,520.0
양품,44.4,117.5,88.7,114.0,245.9,195.4,59.0,93.0,96.4,46.9,138.0,76.6,100.4,334.5,455.0,47.1,92.0,92.0,23.651,60.896,62.406,64.02,23.401,30.8,35.3,2.029,2.006,566.0,583.0,599.0,575.0,541.0,518.0
양품,44.4,96.3,88.4,114.8,195.3,161.9,58.6,93.4,95.6,45.0,138.0,77.0,102.1,314.4,420.2,46.7,92.0,92.0,23.363,60.102,61.859,62.193,23.411,30.8,35.3,2.022,2.006,568.0,584.0,601.0,577.0,541.0,520.0
양품,44.7,105.4,90.0,115.0,182.1,197.1,58.7,95.0,97.0,46.0,139.0,77.0,102.0,359.0,360.0,42.5,93.0,94.0,23.704,59.775,63.293,62.74,23.5,31.4,34.9,2.026,2.007,566.0,582.0,598.0,573.0,541.0,518.0
양품,45.2,110.2,89.3,115.0,201.0,158.3,58.8,94.2,96.8,46.0,138.0,78.0,101.3,315.2,407.8,43.9,93.0,93.0,23.744,60.624,60.994,60.3,23.503,31.4,34.9,2.024,1.998,566.0,582.0,598.0,574.0,540.0,519.0
양품,43.7,99.0,88.8,115.3,213.0,133.2,58.7,93.6,96.0,47.5,137.0,77.2,101.0,363.8,380.7,46.4,91.8,92.5,23.389,61.811,62.7,61.966,23.403,30.833,34.253,2.033,2.072,578.0,589.0,605.0,567.0,534.0,515.0
양품,44.2,108.0,88.2,114.4,216.6,191.9,58.0,93.0,97.0,47.8,139.0,77.9,101.0,388.5,328.3,44.5,92.0,93.0,23.636,60.733,64.122,63.838,23.405,30.752,33.54,2.031,2.08,572.0,583.0,599.0,570.0,542.0,519.0
양품,44.4,111.9,88.4,114.4,200.0,191.7,58.4,93.6,96.0,46.0,138.0,79.0,102.0,393.0,336.5,44.0,92.0,93.0,23.651,60.423,61.7,61.193,23.5,30.685,34.648,2.026,2.057,569.0,584.0,600.0,576.0,540.0,520.0
양품,45.2,99.5,90.0,114.8,142.6,202.2,58.2,94.0,97.2,45.9,138.0,78.9,102.0,359.8,380.8,45.0,93.0,93.0,23.628,60.034,61.205,60.629,23.403,30.76,34.304,2.027,2.08,565.0,581.0,597.0,572.0,542.0,519.0
양품,44.3,109.5,88.4,115.5,158.5,194.2,58.9,93.0,96.8,47.0,138.0,78.0,101.1,386.7,335.0,44.4,92.0,93.0,23.456,59.937,61.336,60.157,23.488,31.4,34.9,2.024,1.999,565.0,581.0,597.0,575.0,541.0,520.0
양품,45.6,120.9,88.2,115.6,179.8,206.9,58.8,93.0,95.4,47.8,139.0,79.0,101.9,390.0,336.6,45.8,93.0,93.0,23.401,60.047,63.489,65.3,23.443,31.4,34.9,2.025,2.001,574.0,584.0,600.0,573.0,543.0,520.0
양품,44.6,100.4,89.0,114.4,192.4,140.1,59.3,93.0,95.6,45.9,139.0,77.9,101.1,340.3,399.3,47.3,92.9,93.0,23.51,60.683,61.087,62.305,23.409,30.7,33.758,2.028,2.067,564.0,581.0,597.0,575.0,540.0,517.0
양품,44.0,101.6,88.5,114.4,201.7,178.4,59.0,93.8,96.7,46.0,139.0,78.0,101.0,348.4,376.7,41.3,92.1,93.0,23.355,60.2,60.176,61.472,23.4,30.8,35.3,2.026,1.997,568.0,583.0,600.0,574.0,541.0,517.0
양품,45.2,99.5,90.0,114.8,142.6,202.2,58.2,94.0,97.2,45.9,138.0,78.9,102.0,359.8,380.8,45.0,93.0,93.0,23.628,60.034,61.205,60.629,23.403,30.76,34.304,2.027,2.08,565.0,581.0,597.0,572.0,542.0,519.0
양품,44.0,117.1,89.2,115.4,210.0,192.1,59.0,94.0,96.4,46.9,138.0,78.9,102.0,373.2,403.0,43.7,93.0,93.9,23.421,60.912,60.849,61.265,23.358,30.721,32.328,2.025,2.058,560.0,577.0,593.0,573.0,538.0,519.0
양품,43.4,107.2,86.5,113.5,192.7,173.4,58.6,87.7,90.9,47.1,138.0,78.8,102.0,367.8,381.6,45.9,93.0,93.0,23.603,61.892,60.455,62.883,23.403,30.84,34.191,2.02,2.068,572.0,583.0,600.0,570.0,541.0,519.0
양품,44.0,104.0,88.9,116.2,198.3,135.9,60.3,94.0,95.7,45.9,138.0,77.1,101.9,341.4,419.8,42.3,93.0,93.1,23.372,62.916,64.5,64.164,23.39,30.8,35.3,2.031,1.996,571.0,582.0,598.0,571.0,542.0,520.0
양품,44.4,113.5,90.4,115.0,197.6,189.4,59.4,93.5,95.9,46.0,139.0,80.0,102.0,313.9,379.2,43.0,94.0,94.0,23.58,61.741,64.108,62.855,23.112,31.0,32.3,2.029,1.999,573.0,584.0,599.0,572.0,542.0,520.0
양품,43.6,114.6,88.4,114.7,169.8,190.2,58.3,93.3,95.7,46.9,139.0,77.9,100.2,345.8,402.4,38.8,92.0,92.1,23.651,59.931,61.1,62.554,23.355,31.078,34.478,2.025,2.043,569.0,580.0,596.0,571.0,538.0,519.0
양품,44.6,107.3,91.0,115.4,233.6,116.0,60.0,95.0,98.3,46.0,139.0,79.0,104.0,390.0,405.0,41.9,94.0,94.0,23.442,61.134,60.572,61.935,23.1,31.0,32.3,2.026,1.996,570.0,582.0,597.0,574.0,540.0,518.0
양품,39.0,108.4,85.2,112.8,214.1,273.9,58.8,91.0,94.2,41.0,136.0,77.3,101.3,355.0,400.7,46.3,101.0,102.0,23.272,61.581,60.848,60.4,22.812,30.0,30.3,2.03,2.012,571.0,582.0,598.0,576.0,542.0,519.0
양품,44.7,114.7,90.3,115.3,152.8,185.6,59.6,95.0,97.3,48.0,139.0,79.0,101.0,263.0,384.0,40.4,93.0,93.0,23.5,60.38,61.649,61.076,23.505,31.4,34.9,2.028,2.019,571.0,582.0,600.0,571.0,541.0,518.0
양품,43.0,103.2,89.0,114.3,197.0,188.6,58.9,92.7,95.7,45.9,137.0,76.1,101.0,339.3,435.6,44.5,91.0,92.0,23.4,60.258,61.123,60.263,23.401,30.8,35.3,2.024,2.002,572.0,583.0,601.0,577.0,538.0,519.0
양품,41.8,108.8,87.4,114.0,219.6,196.5,58.2,91.3,93.8,44.0,137.0,83.0,104.0,393.0,379.0,39.4,102.0,103.0,23.515,59.614,61.7,60.818,23.3,31.099,35.044,2.031,2.052,575.0,586.0,603.0,569.0,543.0,519.0
양품,44.8,116.0,88.3,114.8,194.0,149.6,58.8,93.0,95.6,46.9,138.0,78.0,101.9,354.8,352.7,43.6,92.0,93.0,23.432,60.582,61.936,62.124,23.5,31.4,34.9,2.03,2.006,572.0,583.0,600.0,572.0,540.0,518.0
양품,43.7,105.7,89.4,114.0,211.7,144.1,59.4,92.6,96.0,46.9,138.0,77.3,101.0,390.3,287.1,43.7,92.0,92.9,23.496,59.838,60.943,61.779,23.5,30.707,35.064,2.031,2.057,572.0,584.0,599.0,575.0,541.0,518.0
양품,44.4,113.4,88.6,114.6,179.5,233.2,59.8,93.0,95.6,46.1,139.0,78.0,102.7,339.6,394.5,39.7,92.0,93.0,23.632,59.683,61.016,63.5,23.488,31.4,34.9,2.033,2.003,568.0,584.0,600.0,573.0,542.0,518.0
양품,44.1,120.7,89.1,115.2,182.0,217.5,58.4,93.0,95.2,45.2,138.0,78.0,101.8,332.3,374.7,43.2,92.0,92.0,23.5,61.504,65.514,64.128,23.5,30.694,33.033,2.028,2.057,569.0,584.0,601.0,573.0,543.0,520.0
양품,44.6,96.3,88.0,114.6,230.1,121.9,58.2,93.9,96.0,47.5,137.0,77.5,100.5,324.2,411.5,42.5,92.0,93.0,23.646,62.742,63.8,63.804,23.403,31.002,34.506,2.032,2.071,578.0,589.0,604.0,567.0,535.0,513.0
양품,45.3,111.0,89.4,115.1,178.7,162.0,58.5,93.1,95.9,46.1,138.0,77.2,102.8,369.1,379.3,44.4,92.1,93.0,23.448,60.233,61.4,61.176,23.5,31.4,34.9,2.02,2.006,574.0,585.0,602.0,572.0,542.0,518.0
양품,45.3,105.8,91.0,115.3,177.2,139.3,59.0,95.0,98.0,45.0,139.0,79.0,102.0,367.0,414.0,41.8,94.0,95.0,23.393,62.531,61.57,65.7,23.134,30.946,32.852,2.027,2.076,565.0,582.0,598.0,575.0,540.0,517.0
명점,44.8,104.8,89.1,114.9,221.0,162.2,58.4,93.0,96.0,44.9,139.0,77.1,102.0,356.0,346.0,45.2,92.0,92.0,23.399,60.022,60.57,60.901,23.5,31.274,34.954,2.028,2.059,573.0,585.0,600.0,568.0,530.0,510.0
양품,44.6,106.0,88.7,114.8,205.0,185.6,58.4,93.4,96.5,46.0,138.0,76.7,102.0,385.4,456.7,45.7,92.0,92.0,23.367,62.702,63.0,62.9,23.0,30.862,34.4,2.028,2.07,575.0,586.0,604.0,572.0,534.0,514.0
양품,45.9,111.3,90.4,115.4,216.5,167.8,58.8,94.4,97.0,46.2,139.0,78.2,102.0,363.8,378.5,44.4,93.0,93.0,23.454,60.46,61.014,61.699,23.2,31.2,34.6,2.033,1.997,565.0,582.0,597.0,573.0,542.0,518.0
양품,45.3,111.0,89.4,115.1,178.7,162.0,58.5,93.1,95.9,46.1,138.0,77.2,102.8,369.1,379.3,44.4,92.1,93.0,23.448,60.233,61.4,61.176,23.5,31.4,34.9,2.02,2.006,574.0,585.0,602.0,572.0,542.0,518.0
양품,45.0,113.1,89.0,114.8,176.0,196.6,59.1,93.2,96.3,46.0,138.0,76.2,100.2,386.1,397.0,42.7,91.2,92.0,23.668,61.052,60.007,61.153,23.417,31.058,34.692,2.03,2.051,575.0,587.0,603.0,572.0,540.0,515.0
양품,38.0,108.2,86.0,113.8,222.2,234.8,59.0,91.8,95.4,42.0,136.0,76.0,101.0,310.3,423.5,45.0,99.9,100.9,23.5,62.649,61.4,63.97,22.801,30.0,30.3,2.024,1.986,560.0,576.0,592.0,571.0,536.0,513.0
양품,44.6,99.8,90.0,115.0,170.2,138.0,58.7,95.0,99.0,45.0,139.0,78.0,103.0,401.0,416.0,43.2,95.0,95.0,23.641,59.739,64.24,63.878,23.1,31.0,32.3,2.027,1.997,561.0,577.0,593.0,571.0,541.0,519.0
